,Name,Publisher,Description,Total Episodes,URL
726,Houshivar Podcast,Mehdi Shafa,"در طول این پادکست، من «مهدی شفا» یک‌ کتاب‌ غیر‌‌داستانی مربوط‌ به ژنتیک، فرگشت، مغز، ذهن و‌رفتار‌انسان ‌رو خلاصه و‌ خدمت شما تعریف میکنم. این تلاشی است در جهت افزایش آگاهی، تفکر نقادانه و‌ سنجشگر و‌ بینش علمی در بین فارسی زبانان.  Summarizing and explaining books related to human brain, biology, Genetics, evolution and behavior.  Trying to promote scientific and critical thinking among Farsi-speaking people. ",3,https://open.spotify.com/show/0VyQEqDrW2V2YGlqGW9u2F
727,پادکست سئو محمد حسین صفاکرم,mhsafakaram,آموزش رایگان تکنیک های حرفه ای سئو در پادکست های آموزشی تخصصی سئو را از محمد حسین صفاکرم حرفه ای یاد بگیرید  t.me/seogoal  t.me/seogoldiran,4,https://open.spotify.com/show/3bZi8h9RxTuJIPzEVFdSOD
728,crime obsession | وسواس جنایت,Mahsa ,در این پادکست شما داستان قتل ها و جنایات واقعی رو می شنوید که در کشورهای مختلف دنیا اتفاق افتاده است.,21,https://open.spotify.com/show/4LuGqDOF9s6dW9DqDAzm6w
729,Outbreak Podcast | پادکست فارسی اوت بریک,Amin Houshmand,شیوع یک قارچ انگلی به اسم Cordyceps دنیا و بشریت را به انتهای مسیر می‌رساند ‎‏‏‎ ‎ #TheLastOfUs #OutbreakPodcast در اپلیکیشن‌های پادکست بشنوید ‎‏‏‎ ‎ https://zil.ink/Outbreak,7,https://open.spotify.com/show/0UNNLVkjvD2rs9b3aAA948
730,laafogaazaaf پادکست فارسی لاف و گزاف,laafogaazaaf,لاف و گزاف بر وزن کـ* و شعر بوده و دقیقا همون کاربرد رو داره، با این تفاوت که می‌شه اسم پادکست گذاشتش *توجه: این پادکست برای کودکان و جمع خانواده مناسب نیست*,2,https://open.spotify.com/show/10uk5PV6zSMGJWrYMhP8ua
731,پادکست روز مادر,matin moeini,تقدیم به تمامی مادران این سرزمین,1,https://open.spotify.com/show/1WyCRzuLzWWLtDQ56FAjiW
732,GaavBaazi Podcast l پادکست گاوبازی,Amid Mortazavi & Iman SheikhAnsari,پادکستی درباره ی گاوباز ها در تکنولوژی، هنر و اقتصاد,19,https://open.spotify.com/show/5YLosULGSADCfzwfLYp6az
733,قسمت اول /تربیت نااهلان / گلستان سعدی,نشریۀ صوتی گمان,کلماتی که در این اپیزود نیاز به توضیح دارند ملاذی منیع: پناهگاهی بلند و استوار شعب: گشادگی میان دو کوه عنفوان: اول هر چیزی عذار: رخسار ریعان: اول هر چیزی اخگر: شراره آتش، جرقه جبلّت: طبیعت و سرشت مغاره: غار,8,https://open.spotify.com/show/75aIh3cfNO7103csmMGrxp
734,پادکست فارسی یک پنجره YekPanjare,Ata Sadeghi,در هر قسمت از پادکست فارسی یک‌ پنجره، یک جستار یا تجربه‌ی شخصی یک نویسنده یا خبرنگار را روایت می‌کنیم Hosted on Acast. See acast.com/privacy for more information.,8,https://open.spotify.com/show/7jaHDvXaiGEDOHtqS7s4XM
735,داستان شب,سعید درویش نژاد,قصه های کوتاه ایرانی و خارجی,1,https://open.spotify.com/show/2UsGTh8L25Lf8nVLJFvewv
736,پادکست پزشکی آنتی ویروس,erhino,پادکست پزشکی انتی ویروس ما اینجا با پزشک های مختلف در شاخه های مختلف پزشکی گفتگو میکنیم و آخر هر هفته از طریق صفحه اینستاگرام . به صورت تصویری و از طریق اپلیکیشن های پادگیر به صورت صوتی پخش میکنیم همچنین ما اول هر هفته اعلام میکنیم که با چه پزشکی در چه زمینه ای مصاحبه داریم و شما میتونید از طریق واتزاپ، دایرکت اینستاگرام و یا کامنت سوالاتتون رو از ما بپرسید و بعد از پخش شدن گفتگو به جواب سوالاتتون برسید. با ما همراه باشید,3,https://open.spotify.com/show/7JF8QBIgTVE3yrfvRrJlKs
737,World Famous Movies معرفی فیلم های مطرح سینمای جهان,Radio Iranshahr,در هر برنامه یکی از فیلم های مطرح سینمای جهان معرفی می شود. پادکستی از رادیو ایرانشهر,9,https://open.spotify.com/show/4A9U4rX0YIm21mGkF7e52E
738,پادکست سامان عطاریان | Saman Attarian,پادکست سامان عطاریان | Saman Attarian,A Persian podcast on personal development,12,https://open.spotify.com/show/3m4IRwEuNQpTRwIn0pRPaX
739,کانال صوتی نورعشق,کانال صوتی نورعشق,برای آگاهی و خویش آموزی  عاشق شو ار نه روزی کار جهان سر آید  شبکه های مجازی و پادکست ها: https://zil.ink/nooreeshq,23,https://open.spotify.com/show/5jQ5KIEAwzKGODnlMKK92a
740,Aland Podcast | آلند پادکست,Niloofar Jafari | نیلوفر جعفری,ما در این پادکست میخوایم داستان آدمهایی رو بگیم که در اطرافمون هستن و هر کدوم قصه ی خاص به خودشونو دارن ما میخوایم با اونا همراه بشیم تا به درک عمیقی از زندگی برسیم  آلند پادکست جاییه که داستان های آدما از ابعاد مختلفی بررسی میشن  مثل بعد روانشناسی، اجتماعی، پزشکی و در کل هر آن چیزی که به روایت ما مربوط میشه  هدف ما آگاهیه  چرا که با آگاهی بیشتر  آینده ای بهتر خواهیم داشت,4,https://open.spotify.com/show/5jedhRNQ36690Aohjxfi56
741,Histogram | هیستوگرام,Saman Shariati,در هر قسمت پادکست هیستوگرام راجع به یک موضوع در عکاسی یا فیلم سازی صحبت میکنیم,53,https://open.spotify.com/show/5FQLFJmXGSGvrF5vniiLFw
742,پادکست آمپلی فایر,The Box,پادکست آمپلی فایر جایی است برای شنیدن موسیقی و ایده‌های من به عنوان یک موزیسین و مربی موسیقی. در کنار شنیدن هر کدام از قطعات، سبک، ریتم، گام و اطلاعات دیگر آن را توضیح می‌دهم و موسیقی‌ها و موزیسین‌های مشابه را معرفی خواهم کرد. Hosted on Acast. See acast.com/privacy for more information.,4,https://open.spotify.com/show/5vIfkrpVlaCXV1RKc7wKNj
743,پادکست معماری اثر,mitrazarai,پادکست معماری اثر,5,https://open.spotify.com/show/1CfcKebeU5WiDZutDZK7ME
744,ParsaTalks,Parsa Khay.,سلام! در هر اپیزود از این‌پادکست، من قراره که با شما تفکراتم رو حول موضوعاتی که به نظرم جالب یا مهم هست در میون بذارم. امید دارم با گوش دادنش سرگرمتون کنه و باعث بشه با حوصله بیشتری روی مسائل زندگیتون دقیق بشید.  هدف من از انتشار این پادکست اینه که کمک کنم نامرئی و بی شکل بودن رو بذاریم کنار و نشون بدم ارزشش رو داره که مرئی بشید و صدای خودتون رو داشته باشید و اجازه بدید که این‌صدا شنیده شه!,5,https://open.spotify.com/show/06HAQgorU0YLpvFcqLekph
745,پادکست سقوط | The Fall Podcast,The Fall Podcast Team,پادکست سریالی سقوط، پادکستی آخرالزمانی است. که در آن قتل، خونریزی، تلاش برای زنده ماندن و جنگ را میشنویم. فرض کنید اتفاقی مانند جنگ جهانی رخ داده است و تمام جهان را درگیر خود کرده با این تفاوت که جنگ میان انسان ها نیست. جنگ میان مردگان متحرک و زندگان است. داستان در ایران و تهران در حال وقوع است.  زندگی دیگر مثل دیروز نیست، آزادی وجود ندارد، دیگر مسابقه فوتبالی برگزار نمیشود که طرف پرسپولیس یا استقلال را بگیرید، دیگر خواندن کتاب یا گوش دادن به کتاب صوتی به درد شما نمیخورد باید یاد بگیرید بکشید تا کشته نشوید. دیگر زبان انگلیسی، تاریخ، فلسفه و هنر به دردتان نمیخورد.,6,https://open.spotify.com/show/4WuWcmc86PlE0LWQD8wGV5
746,صداستان,سبحان,صداستان صدا را صد البته از داستان‌ها هم می‌ستاند ولی از صدای راننده تاکسی گرفته تا خواننده واکسی، هست در آرشیوش. نگاه کنید به تلگرام @SedaSetan,56,https://open.spotify.com/show/7JU1TGCNcMTzketfFMCCxV
747,پادکست متون مقدس,متون مقدس,در پادکست متون مقدس متون دینی یهودیان، مسیحیان و مسلمانان را در کنار یکدیگر می‌خوانیم.,5,https://open.spotify.com/show/242KZDPWLTcz26jFWWfgen
748,کتاب قورباغه ات را قورت بده ,Hasti,کتاب قورباغه ات را قورت بده درمورد ۲۱ روش برای غلبه بر تنبلی است ک در این پادکست روش اول را شرح دادیم ♥️,1,https://open.spotify.com/show/5HEw8rR5o5ZnKrX1M2nKhY
749,پادکست ترکیه -Podcast Türkiye,Podcaster App,"من «طه کرمانی» روزنامه نگار ساکن ترکیه هستم. حوزه فعالیتم مسائل مربوط به روابط ایران و ترکیه است و به انعکاساخبار و حوادث ایران در رسانه‌های تُرک زبان مشغول هستم.در «پادکست ترکیه» به پوشش و تحلیل اهم رویدادهای هفته در ترکیه از هنر و ورزش تا دیپلماسی و سیاست به زبان فارسی خواهم پرداخت.پادکست ترکیه پلی دور از کلیشه‌ها است و من تلاش میکنم تصویری محلی و شفاف از اخبار دو کشور ایران و ترکیه ارائه دهم.Ben “Taha Kermani” Türkiye’de ikamet eden aslen İranlı bir gazeteciyim. Çalışma alanım İran ve Türkiye ilişkileridir ve İran gündemini Türk basınına aktarmaktayım.“Podcasts Türkiye” olarak hafta içinde Spordan sanata, Diplomasiden Siyasete Türkiye gündeminin önde gelen haberlerini Farsça sunacağım.Podcasts Türkiye’de klişelerden uzak, iki ülkenin haberlerini yerel ve şeffaf bir dilde sunmağa çalışacağım.Global Podcast Network: https://twitter.com/globpodnetworkTaha Kermani:https://twitter.com/tahakermani",17,https://open.spotify.com/show/2pmxMlTlebblFWYZUb1Tqn
750,KOOCH Podcast - پادکست فارسی کوچ,Dorna,پادکست فارسی زبان کوچ,5,https://open.spotify.com/show/1flOMKPQEMmq7QQ7RDFrvX
751,پادکست درون نگر /جاده ی مدیتیشن,Hamid yazdani,در این پادکست به درونی ترین نقطه های درون سفر می کنیم و هربار عمیق تر از بار قبل جست و جو می کنیم,17,https://open.spotify.com/show/6MltG5SKjUJNuPszKOjBVt
752,تمرکز,مصطفی کارگر,گروه قدرتمند رایکا,1,https://open.spotify.com/show/61juYxhpfuIG8RVZO6vqNj
753,Taghyirz | پادکست تغییرز,PersianBMS,در این برنامه به جاهای مختلفی از عالم سر می‌زنیم و روایاتی از گروه‌ها یا افرادی می‌شنویم که تلاشی در جهت تغییر محیط اطراف و شرایط اجتماعی محل سکونت خود یا مناطق دیگر داشته‌اند .این پادکست روایت این تلاش‌ها و شنیدن یادگیری‌های آنان و مسیری که طی کرده‌اند و دستاوردها و چالش‌هایی که با آن مواجه شده‌اند می‌باشد. این پادکست تقدیم به همه کسانی می‌شود که مشتاقند در مسیر تغییر سرزمین خود قدمی بردارند.,18,https://open.spotify.com/show/29ZKAukTeDZhfOOJ1i8xiu
754,NarcoCast | نارکوکست,Arshia Rastgar,در نارکوکست ما در هر پرونده درباره یکی از مواد مخدر یا محرک صحبت می‌کنیم. تاریخچه‌شو میگیم ، اثرات اجتماعی و فردیشو بررسی میکنیم ، خطراتش رو میگیم ، کاربرداشو میگیم و قطعا هیچ‌کدوم اینا به معنی تبلیغ مصرف هیچ‌ کدوم از این مواد نیست!,9,https://open.spotify.com/show/3LhGqUtvrGPWjmGA4rztYM
755,پادکست آموزش دیجیتال مارکتینگ,آکادمی دیجیتال مارکتینگ پین پرو,در این روزهایی که تب و تاب یادگیری دیجیتال مارکتینگ وجود دارد تلاش کردیم تا در بستر پادکست، آموزش های مختلفی ارئه دهیم از سئو تا ایمیل مارکتینگ، وردپرس، رابط کاربری، تبلیغ نویسی، شبکه های اجتماعی، طراحی گرافیکی، ویدئو مارکتینگ و خلاصه هر آنچه که در بازاریابی دیجیتال از آن استفاده میشود  در کنار مصاحبه با کارشناسان حوزه های مختلف دیجیتال مارکتینگ تلاش می کنیم اخبار و اطلاعات این حوزه را به شما همراهان ارئه دهیم  آکادمی دیجیتال مارکتینگ پین پرو با عنوان رادیو پین، این آموزش ها را رایگان و در دسترس قرار داده است تا سهم مهمی در گسترش این صنعت ایفا کند  آژانس دیجیتال مارکتینگ پین پرو www.pinpro.ir,3,https://open.spotify.com/show/0Yj4ONfBebWIbaDRpWm0Eb
756,Radio Bamdad,Radio Bamdad,RadioBamdad.com پادکست‌های رادیو بامداد جامع ترین مجموعه پادکست‌های فارسی زبان دنیا  با بیش از سی مجموعه پادکست برای دسترسی به پادکست های بیشتر به وب سایت رادیو بامداد مراجعه کنید www.RadioBamdad.com,18,https://open.spotify.com/show/7spItLC2ACFBSp6nrQfxVe
757,Hodhod Podcast/پادکست هدهد,Yasaman Karimpour,هدهد قصه‌گوی برندهاست. برندهایی که با زندگی ما گره خوردن و بخشی از تاریخ، فرهنگ و روزمرگی‌های ما شدن. من یاسمن کریم‌پور اینجا هستم که توی هر اپیزود این پادکست براتون یه قصه بگم و شما رو به دنیای بزرگ و زیبای بازاریابی ببرم. هدهد جایی برای پیوند دنیای بازاریابی با قصه‌ها و روایت‌هاست. Hosted on Acast. See acast.com/privacy for more information.,4,https://open.spotify.com/show/38HgkiFft2gIy0juLF8H4t
758,Silmarillion Audiobook,Tolkien.Fan,نام کتاب : کتاب صوتی سیلماریلیون نویسنده : جی. آر. آر. تالکین مترجم : رضا علیزاده گوینده : محمود هادی زاده ناشر صوتی : نشر ماه آوا  کلیه حقوق این اثر متعلق به نشر ماه آوا می باشد. خواهشمند است برای حمایت از تولید کننده توسط لینک های زیر این اثر را خریداری نمایید https://taaghche.com/audiobook/113946,35,https://open.spotify.com/show/0lalgJVuuSKeNjJn5y1dpC
759,RadioYpodcast | پادکست رادیو وای,RadioYpodcast,"رادیو وای📻  سلام من یاسرم میزبان پادکست رادیو وای.  ما در اینجا رادیو رو با ""وای"" می شنویم.  تو رادیو وای فیلم خوب، کتاب خوب، موسیقی خوب، پادکست خوب و هر چیز خوبی که فکرشو بکنین معرفی میشه و در هر اپیزود به یه موضوع جالب پیرامونمون میپردازیم و این نکته رو بگم که اینجا هیچ حد و مرز و سانسوری وجود نداره و  هموطنانمون حرفای دلشون رو با توجه به موضوع هر اپیزود میزنن. رادیو وای یه پادکست ترکیبیه و هر اپیزود حال و هوای مخصوص به خودشو داره. و این رو هم بگم که پادکست های رادیو دیو ، چنل بی ، بی پلاس ، طبقه 16 الهام بخش من در ساخت این پادکست بودن و هستن. و ممنون میشم که رادیو وای رو به دوستانتون هم معرفی کنین تا در کنار هم به دنیای ما سفر کنین.  و در آخر پیشنهاد میکنم برای خوب شدن حال دلتون حتما رادیو وای رو بشنوین. 🎙 پیج اینستاگرام: RadioYpodcast",10,https://open.spotify.com/show/0q8qYZ2R4aOAWsvSvR11hV
760,قدری تفکر,Kamran Hamasian,دکلمه اشعار ایرانی و کتاب خوانی,11,https://open.spotify.com/show/5apoMLLxo2u9RwUDwesbGt
761,پادکست مشاوره ای با حضور مهندس مهریاد مشاور تحصیلی و کنکور,mazhik,سری اول پادکست مشاوره ای با حضور مهندس مهریاد مشاور تحصیلی و کنکور... در این سری بهترین روش جمع بندی کنکور از اردیبهشت تا روزهای نزدیک به کنکور 98 مطرح میشه ... حتما گوش کنید و به دوستان کنکوریتون معرفی کنید...,7,https://open.spotify.com/show/4pnDrzTIU2cvkSsyoUM0az
762,کتاب صوتی آگاهانه دوست داشتن,حسین حلال,درباره‌ی کتاب موضوعاتي که به اندازه روابط مايه شادکامي ما مي‌شوند اندک‌اندــ در عين‌حال، موضوعاتي هم که به اندازه همين روابطموجب بدبختي و نااميدي‌مان مي‌شوند محدود است.. اشتباه ما اين‌جاست که تصور مي‌کنيم با دانش چگونه عشق‌ورزيدن به دنيا مي‌آييم و به همين دليل مديريت رابطه را مهارتي غريزي و آسان مي‌پنداريم. در اين کتاب موضوع با ديدي متفاوت بررسي مي‌شود: اين‌که عشق ورزيدن مهارتي است آموختني، نه صرفا هيجاني تجربه‌کردني. براساس اين فرض، به شيوه‌اي ظريف با مسائل مهم روابط‌مان، از بحث‌و‌جدل گرفته تا رابطه جنسي و ارتباط مؤثر آشنا مي‌شويم و پي مي‌بريم که ديگر نبايد کاميابي در عشق را منوط به شانس و اقبال بدانيم. ----------------------------- تعداد صفحات: 112 سال انتشار: 1400 ----------------------------- شروع ضبط 25مرداد 1400 من برای ضبط این کتاب صوتی از یک موبایل استفاده کردم و برای ویرایش فایلها که شامل اضافه کردن موزیک متن و برداشتن توپوق ها از نرم افزار audacity استفاده کردم. لطفا منو از نظرات تند و تنیزتون با هر لحنی که دوست دارید محروم نکنید! دوستون دارم مخلص  Hoسein,33,https://open.spotify.com/show/7bDswXur0B1ViSOMe1mjW8
763,پادکست آل میدیا | ALLMEDIA Podcast,Joeyz,درود. پادکست فارسی آل میدیا رسانه ایست در باب همه چیز. ما در هر قسمت از محتوای مخاطبان بهره مند میشویم. مخاطبانی که هر کدام در زمینه ای تجربه و مهارت دارند. هدف ما آموزش تخصصی نیست بلکه جرقه ی آغازیست برای کسانی که تاکنون دانشی از چگونگی کارکرد آن مهارت نداشته اند و بعد از شنیدن ما مشتاق به کسب تجربه های جدید شده اند.,1,https://open.spotify.com/show/2AXNuUk0xhmqpKbGw1d2iI
764,Ba Man Harf Bezan | پادکست با من حرف بزن,PerianBMS,در مجموعه برنامه با من حرف بزن بر آن هستیم تا با کمک کارشناس برنامه در خصوص مسائل و چالش‌های رایج در جهان پیرامون ما مثل تربیت فرزندان، روابط زوجین، اشتغال و…. بپردازیم. همچنین فضائلی مثل صداقت، فداکاری، محبت حقیقی، تحری مدایح و مفاهیم تعالیمی مثل تطابق علم و دین و ترک هر گونه تعصبات و از این قبیل را نیز در نظر می‌گیریم. در برخی قسمت‌ها مهمان خواهیم داشت و به سوالات احتمالی شنونده‌ها در خصوص موضوع برنامه‌ها نیز پاسخ می‌دهیم.,48,https://open.spotify.com/show/1u5NdfVQXTjkvJ0bEHwspf
765,پادکست هجاوا,Mohammad Habibi,پادکست هجاوا، محل تلاقی ادبیات و موسیقی,3,https://open.spotify.com/show/7h0AlbMkBfvGYwc4sMJdlN
766,معمای فوتبال | The Enigma of Football ,The Enigma of Football | معمای فوتبال,پادکست معمای فوتبال؛ تلاشی در جستجوی چرایی و چگونگی تبدیل فوتبال به پدیده‌ای فرای یک ورزش,3,https://open.spotify.com/show/41s1vsmn3b7GpHbwhq2fiT
767,پادکست طراح وب سایت | TarahWebsite ,Nooshin Beheshti,در پادکست طراح وب سایت در رابطه با مهارت ها و تکنیک های طراحی سایت صحبت میکنیم و هر مهارتی که باعث بشه تا سایت موفقی داشته باشیم را با هم بررسی میکنیم. در فصل اول توضیح میدیم که چطور میتونیم طراح سایت بشیم چه مهارت هایی رو باید یاد بگیریم چطور رزومه بنویسیم؟ تو مصاحبه شغلی چه سوالایی پرسیده میشه کلا چه کارهایی کنیم که مصاحبه شغلی موفقی داشته باشیم. چطور پروژه بگیریم؟ چطور طراح سایت موفق بشیم و اینا توی فصل دوم هم از این گفتیم که چطور میتونیم سایت طراحی کنیم؟ هاست و دامنه چطور تهیه کنیم؟ گفتیم از چه سیستم مدیریت محتوا استفاده کنیم؟ فرق وردپرس و جوملا رو توضیح دادم. Cms ها رو با سایت سازها مقایسه کردم. ایده های پول ساز برای طراحی سایت رو معرفی کردم. راجع به امنیت سایت کلی صحبت شد. طراحی ui و ux و تفاوتهاش رو گفتم خلاصه کلی راجع به مهارتهایی که برای ساخت یه سایت باید میدونستین صحبت کردم در فصل سوم هم با متخصین این حوزه صحبت کردم و از هر کدوم خواستم بیان توضیح بدن که چطور مهارت ها رو یاد بگیریم چطور پروژه بگیریم زبان برنامه نویسی که سال های آینده ترند میشه چی هست و کلی سوال دیگه.,63,https://open.spotify.com/show/4w2kSFmK63h0ExdqaPrnO5
768,سولاریس 💫,Hesam Bokazadeh,اگه شما هم با شنیدن اسم آسیموف نیشتون باز میشه و با دیدن اینترستلار چشماتون برق میزنه، سولاریس برای شماست! پادکست داستانی در ژانر علمی تخیلی 🛸👽🤖 حمایت از ما 👇 Hamibash.com/SolarisPodcast برای مطالب بیشتر ما رو در تلگرام، توییتر و اینستاگرام دنبال کنین سازنده: حسام بکاءزاده لینک کست‌باکس: https://castbox.fm/channel/id2775263 کانال تلگرام: Telegram.me/SolarisPodcast صفحه اینستاگرام: Instagram.com/SolarisPodcast,9,https://open.spotify.com/show/0IOjqr6qtaaFw9B4nYSiiZ
769,Persian Real Estate Podcast | پادکست املاک ایرانیان,Persa Real,"The source for buying, selling and investing Real Estate around the world for Persians.   اولین پادکست تخصصی در زمینه خرید، فروش و سرمایه گزاری املاک به زبان فارسی",4,https://open.spotify.com/show/1WqlMdscsgXmxruhs2y1OI
770,Persian Chefs/پرشین شفز,OMID DEZFOULI,این یه سفره تو دالونهای چند بعدی زندگی و ماجراجوییه تو لایه های حیات خونمون، زمین . این ماجراجویی از بشقابها شروع میشه و تو اعماق داستان آدما گم میشه. دوباره از قلب زندگی حرکت میکنیم تا به یه بشقاب دیگه برسیم. تو یه کشور دیگه، تو یه فرهنگ دیگه، اما همش یه جا اتفاق می افته، روی زمین بین ما آدما. تو این سفر با عقاید، مذاهب، تخصص و ملیتهای متفاوت با هم گفتگو میکنیم، به زبان غذا،زبان ورزش، زبان موسیقی، زبان عشق، زبان نقاشی و… به زبان زندگی. بعد دوباره به بشقابمون نگاه میکنیم و این بار بجای غذا داستان زندگی خودمون و کلی آدم دیگه رو میبینیم، تاریخ رو میبینیم و اونچه که تاحالا موجودی به نام آدم پشت سر گذاشته و یا حتی بیشتر از اون، زندگی زمین رو,8,https://open.spotify.com/show/6SwNyvVfU8oTqSZBA011RX
771,بیتن پادکست :) - beiten podcast,beiten,یه گفتگو دوستانه با تمام افراد متفاوت :)هرکسی میتونه با من گفتگو کنه راحت باشید :) * حتما داخل تلگرام و اینستاگرام و یوتیوب مارو دنبال کنید! هر سوال نظری پیشنهادی داشتید داخل هر پادکست برامون به اشتراک بزارید به زودی داخل تمام صفحات فعالیت رو شروع میکنید * * بماند ماندگار  💎همیشه سعی کنید بهترین خودتون باشید💎  دوستانی که قصد تماس با بنده رو دارن فقط از طریق ایمیل لطفا با من در ارتباط باشند! آدرس های تمام کانال ها زیر نظر بنده در زیر گذاشته شده ایدی تلگرام lok14971 ایمیل اصلی  radiosedair@gmail.com,4,https://open.spotify.com/show/3DIwwbNOrtyXu92SR1ZWVS
772,رادیو آموزگار,Avisa & Farzad ,رادیویی از همه جا در مورد همه چیز,32,https://open.spotify.com/show/6pc8JM6Ic9pAdoLnFtY6ze
773,مجموعه پادکست های ورنوج,Raham,پادکست های گروه ورنوج,17,https://open.spotify.com/show/7ckJ6hwOVk1CVYybYhJ9Ak
774,راستمرد | مکانی برای خود هیپنوتیزم، مدیتیشن و خودشناسی,beni kaf,ما در راستمرد فایل های صوتی خودهیپنوتیزم با تلقینات آشکار و پنهان تولید می کنیم. همین طور اساتید راستمرد، خصوصا استاد کاظم پور، با پیشینه ای که در زمیه های مختلف خودشناسی و روانشناسی دارن گهگاه سخنرانی ها و پادکست هایی با موضوعات متفاوت رو ارائه میدن که امید داریم مورد قبول عزیزان واقع بشه. همین طوری برای اطلاعات بیشتر هم میتونید به وبسایت ما سر بزنید: rastmard.com,43,https://open.spotify.com/show/5Lb0wgw5ZwUKY8k5DR8BCg
775,بهیموت پادکست سیاسی,Manijeh,بهیموت پادکست فارسی,6,https://open.spotify.com/show/0WR7IwAo8l2kXo1J9foKgP
776,Whitecastpod,whitecastpod,صحبت درمورد کلیشه ها، نماد ها و آیکون هایی که هرروز میبینیم و میشنویم. Hosted on Acast. See acast.com/privacy for more information.,27,https://open.spotify.com/show/2lIjAqNwBqCpXJsZrV4lwi
777,پادکست من یونایتد,Amir Movahed,پادکست من یونایتد کاری از میلاد سعدی و امیر موحد که با رویکردی کاملا تعصبی به مسائل باشگاه منچستر یونایتد میپردازد,10,https://open.spotify.com/show/1TFCAi0z8cSvZKPmrESlOd
778,چکاوک کتاب خوان,چکاوک,لذت کتاب خوندن رو براتون شنیدنی میکنم 📚,23,https://open.spotify.com/show/68Zk2fqijTEVgtBA4dUZkg
779,پادکست MAYDAY,Omid Hosseinkhani,در زمینه هوا ؛ فضا ؛ سوانح ؛ اخبار و مطالب مرتبط با پادکست MAYDAY همراه باشید,6,https://open.spotify.com/show/1quCqhBWQuZGMISROK3BDK
780,چکیده صد کتاب موفقیت,Macan Kiyan,چکیده صد کتاب موفقیت در ۱۵ دقیقه,1,https://open.spotify.com/show/6ZQUYEe0dPXDrXDDEShczI
781,Vi podcast | پادکست فارسی وی,Ehsan Nezhad,پادکست فارسی وی به تولید و انتشار داستان برندهای مختلف می‌پردازد، البته با این تفاوت که در هر   اپیزود جدای از روایت داستان برند چندین نکته کسب وکاری نیز توسط راوی احسان مهدی‌نژاد بیان می‌شود. به طور مثال این که در زمان‌های مختلف برندهای چه استراتژيهای برندسازی یا بازاریابی را برای خروج از بحران یا رشد برند به کار بسته‌اند,4,https://open.spotify.com/show/6OeuMS9A4kwPqy54gY9tVm
782,کتاب صوتی مستند شنیداری گفت‌وگو با نجف دریابندری,مهدی مظفری‌ساوجی,"Author(s): مهدی مظفری‌ساوجی
Narrator(s): راضیه هاشمی, مهدی مظفری‌ساوجی

<p>در این کتاب اظهار نظرهای دریابندری درباره موضوعات مختلف اعم از فراز و فرودهای زندگی شخصی وی از جمله حضورش در موسسه انتشارات فرانکلین و فراز و نشیب فعالیت این موسسه، نگاه او به مقوله ترجمه و مهمترین ترجمه‌هایی که از وی و در روزگار وی منتشر شده است درج شده است. در کنار این مساله نگاه او به بایدها و نبایدهای زبان فارسی، داستان نویسی طنز و سینما نیز درج شده است. از مهم‌ترین نویسندگانی که دریابندری در این کتاب به اظهار‌نظر درباره آن‌ها پرداخته است می‌توان به دهخدا، جمالزاده، هدایت، چوبک، آل احمد، گلستان و علی محمد افغانی اشاره کرد. وی در بخشی از این کتاب درباره نثر جلال آل احمد می‌گوید: من با نثر مقاله‌های جلال آل احمد هیچ موافق نیستم. یعنی نثری که در مقاله‌هایش می بینید، چیزی ساخته و پرداخته خودش است و به اصطلاح چیزی ساخته و پرداخته خودش است و به چیزی نیست که آدم آرزومند همه مثل آن بنویسند. شما تصور کنید که اکر نویسندگان ما بخواهند ادای آل احمد را در بیاورند به کلی چیز بی خودی می‌شود. البته یادم هست که خودش هم در جایی گفته بود این طرز حرف زدن را از یک نویسنده فرانسوی یاد گرفته. یعنی در واقع ادای او را در آورده. سلین، خیال می‌کنم. به هر حال زمانی از سبک آل‌احمد که معروف است، دو سه نفری تقلید می‌کردند ولی همه آن‌ها پی کارشان رفته‌اند. یعنی الان دیگر کسی به نثر آل احمد توجهی ندارد. این خیلی طبیعی است. برای این‌که نثر مقاله‌های او نثر فارسی پاکیزه درست و حسابی نبود. به اصطلاح من درآوردی بود. اما به نظر من نثر داستان‌های آل‌احمد شایان توجه است.</p>",42,https://open.spotify.com/show/0a5hf8IPk7EwFQpKpUjA4b
783,Self Podcast | سلف پادکست,Modjtaba Sadria,سلف پادکست  پروفسور مجتبی صدریا در هر اپیزود به طرح یک موضوع در ارتباط با چالش‌های زندگی مدرن می‌پردازد. توانمند سازی فردی  درباره مجتبی صدریا : ‌ https://www.pooyaee.com/دکتر-مجتبی-صدریا/,108,https://open.spotify.com/show/183dSMS0oZO2P88LGRk7yX
784,پادکست نظرگاه ,bahar khani,من از کتاب ها و موضوعاتی که به نظرم خواندنی و جالب بودند صحبت میکنم .,15,https://open.spotify.com/show/51h468WRKaVDm2ifhyGrRX
785,پادکست فارسی فلمینگو / بررسی مقالات ترند پزشکی,Alireza & Arian,پادکست فلمینگو توسط دو اینترن پزشکی تهیه میشه و توش هر هفته مقالات هفته قبل رو با هم مرور میکنیم.,96,https://open.spotify.com/show/470eGMEjQMlBQwiK4VVB0x
786, #کتابکست_کیانا,کتابکست_کیانا,رمان صوتی هیچوقت دیر نیست چرخش کلید بیمار خاموش جنگل,63,https://open.spotify.com/show/0YpxP7GavClgvIJmEINPy2
